"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"60","RT @dmorey: .@bgurley gives the best overview I have seen on how to proactively manage your career path including an awesome review of @sam…",FALSE,0,NA,2019-03-11 02:32:39,FALSE,NA,"1104933121269493760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mabtito",10,TRUE,FALSE,NA,NA
"61","RT @RobKSports: Last five back-to-back NBA MVP winners (points - assists - rebounds):

- Steph Curry: 26.9 - 7.2 - 4.8
- Lebron James: 26.9…",FALSE,0,NA,2019-03-11 02:31:20,FALSE,NA,"1104932791899308032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phat_Ricky69",130,TRUE,FALSE,NA,NA
"62","@Roddy_94 @DoctahWhoDat @Vitricate I said from 2011-2018, did he ever play any team that’s good? No he did not beca… https://t.co/z4957WioGS",FALSE,0,"Roddy_94",2019-03-11 02:30:51,TRUE,"1104909572748263424","1104932667890446336","608740309","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eazymonysniper",0,FALSE,FALSE,NA,NA
"63","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:29:41,FALSE,NA,"1104932375392325633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p2s08",53,TRUE,FALSE,NA,NA
"64","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:28:39,FALSE,NA,"1104932116012380162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaySemi",53,TRUE,FALSE,NA,NA
"65","RT @coachwilford: Our website https://t.co/5uBcXYLFsb has all 30 NBA team executives subscribed. @RP3natural gives draft analysis from Apri…",FALSE,0,NA,2019-03-11 02:26:59,FALSE,NA,"1104931696976318465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RP3natural",1,TRUE,FALSE,NA,NA
"66","Our website https://t.co/5uBcXYLFsb has all 30 NBA team executives subscribed. @RP3natural gives draft analysis fro… https://t.co/uEesK8A6yd",FALSE,1,NA,2019-03-11 02:26:45,TRUE,NA,"1104931637417123842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coachwilford",1,FALSE,FALSE,NA,NA
"67","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:24:12,FALSE,NA,"1104930993889333248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abbas31372",53,TRUE,FALSE,NA,NA
"68","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:23:44,FALSE,NA,"1104930879367987204",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tauraz_one",53,TRUE,FALSE,NA,NA
"69","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:22:43,FALSE,NA,"1104930620432621568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","delcolosoyyo",53,TRUE,FALSE,NA,NA
"70","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:21:30,FALSE,NA,"1104930316827967488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trey07557704",53,TRUE,FALSE,NA,NA
"71","RT @RobKSports: Last five back-to-back NBA MVP winners (points - assists - rebounds):

- Steph Curry: 26.9 - 7.2 - 4.8
- Lebron James: 26.9…",FALSE,0,NA,2019-03-11 02:20:54,FALSE,NA,"1104930165241581568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbyybackribs",130,TRUE,FALSE,NA,NA
"72","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:20:05,FALSE,NA,"1104929957069889536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5ftKilla",53,TRUE,FALSE,NA,NA
"73","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:19:53,FALSE,NA,"1104929906629193728",NA,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>","T_Mane87",53,TRUE,FALSE,NA,NA
"74","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:19:33,FALSE,NA,"1104929822864785408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KobeZac2x",53,TRUE,FALSE,NA,NA
"75","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:19:28,FALSE,NA,"1104929802774032389",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OGLips_",53,TRUE,FALSE,NA,NA
"76","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:19:17,FALSE,NA,"1104929757488128001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AleSteShock17",53,TRUE,FALSE,NA,NA
"77","RT @RobKSports: Last five back-to-back NBA MVP winners (points - assists - rebounds):

- Steph Curry: 26.9 - 7.2 - 4.8
- Lebron James: 26.9…",FALSE,0,NA,2019-03-11 02:19:13,FALSE,NA,"1104929740622827520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","howard_fite",130,TRUE,FALSE,NA,NA
"78","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:18:52,FALSE,NA,"1104929652399898624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SupremePotency",53,TRUE,FALSE,NA,NA
"79","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:18:50,FALSE,NA,"1104929643046481920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rokitofficial",53,TRUE,FALSE,NA,NA
"80","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:18:41,FALSE,NA,"1104929608783351809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aaron__Segura",53,TRUE,FALSE,NA,NA
"81","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:18:16,FALSE,NA,"1104929502449274885",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FredericGunners",53,TRUE,FALSE,NA,NA
"82","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:17:55,FALSE,NA,"1104929411940405248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tiger_Official2",53,TRUE,FALSE,NA,NA
"83","RT @HoustonRockets: 📸 #PhotoOfTheGame 📸

https://t.co/UExDYfALFf | @rokitofficial https://t.co/mrfeO9wFPP",FALSE,0,NA,2019-03-11 02:17:13,FALSE,NA,"1104929235595079680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeterHooper111",53,TRUE,FALSE,NA,NA
